Zn,Cu,Li,Fe,Ni,NH4,SO4,NO3
0.0,0.8888,0.1166,0.2156,0.0,0.6006,0.3003,2.541
0.0,0.8888,0.1166,0.2156,0.2431,0.0,0.2431,2.541
0.0,0.8888,0.1166,0.2156,0.2431,0.2002,0.3432,2.541
0.0,0.8888,0.1166,0.2156,0.2431,0.4004,0.4433,2.541
0.0,0.8888,0.1166,0.2156,0.4862,0.0,0.4862,2.541
0.0,0.8888,0.1166,0.2156,0.4862,0.2002,0.5863,2.541
0.0,0.8888,0.1166,0.2156,0.7293,0.0,0.7293,2.541
0.0,0.8888,0.1166,0.4312,0.0,0.0,0.0,3.1878
0.0,0.8888,0.1166,0.4312,0.0,0.2002,0.1001,3.1878
0.0,0.8888,0.1166,0.4312,0.0,0.4004,0.2002,3.1878
0.0,0.8888,0.1166,0.4312,0.2431,0.0,0.2431,3.1878
0.0,0.8888,0.1166,0.4312,0.2431,0.2002,0.3432,3.1878
0.0,0.8888,0.1166,0.4312,0.4862,0.0,0.4862,3.1878
0.0,0.8888,0.1166,0.6468,0.0,0.0,0.0,3.8346
0.0,0.8888,0.1166,0.6468,0.0,0.2002,0.1001,3.8346
0.0,0.8888,0.1166,0.6468,0.2431,0.0,0.2431,3.8346
0.0,0.8888,0.1166,0.8624,0.0,0.0,0.0,4.4814
0.0,0.8888,0.2332,0.0,0.0,0.0,0.0,2.0108
0.0,0.8888,0.2332,0.0,0.0,0.2002,0.1001,2.0108
0.0,0.8888,0.2332,0.0,0.0,0.4004,0.2002,2.0108
0.0,0.8888,0.2332,0.0,0.0,0.6006,0.3003,2.0108
0.0,0.8888,0.2332,0.0,0.2431,0.0,0.2431,2.0108
0.0,0.8888,0.2332,0.0,0.2431,0.2002,0.3432,2.0108
0.0,0.8888,0.2332,0.0,0.2431,0.4004,0.4433,2.0108
0.0,0.8888,0.2332,0.0,0.4862,0.0,0.4862,2.0108
0.0,0.8888,0.2332,0.0,0.4862,0.2002,0.5863,2.0108
0.0,0.8888,0.2332,0.0,0.7293,0.0,0.7293,2.0108
0.0,0.8888,0.2332,0.2156,0.0,0.0,0.0,2.6576
0.0,0.8888,0.2332,0.2156,0.0,0.2002,0.1001,2.6576
0.0,0.8888,0.2332,0.2156,0.0,0.4004,0.2002,2.6576
0.0,0.8888,0.2332,0.2156,0.2431,0.0,0.2431,2.6576
0.0,0.8888,0.2332,0.2156,0.2431,0.2002,0.3432,2.6576
0.0,0.8888,0.2332,0.2156,0.4862,0.0,0.4862,2.6576
0.0,0.8888,0.2332,0.4312,0.0,0.0,0.0,3.3044
0.0,0.8888,0.2332,0.4312,0.0,0.2002,0.1001,3.3044
0.0,0.8888,0.2332,0.4312,0.2431,0.0,0.2431,3.3044
0.0,0.8888,0.2332,0.6468,0.0,0.0,0.0,3.9512
0.0,0.8888,0.3498,0.0,0.0,0.0,0.0,2.1274
0.0,0.8888,0.3498,0.0,0.0,0.2002,0.1001,2.1274
0.0,0.8888,0.3498,0.0,0.0,0.4004,0.2002,2.1274
0.0,0.8888,0.3498,0.0,0.2431,0.0,0.2431,2.1274
0.0,0.8888,0.3498,0.0,0.2431,0.2002,0.3432,2.1274
0.0,0.8888,0.3498,0.0,0.4862,0.0,0.4862,2.1274
0.0,0.8888,0.3498,0.2156,0.0,0.0,0.0,2.7742
0.0,0.8888,0.3498,0.2156,0.0,0.2002,0.1001,2.7742
0.0,0.8888,0.3498,0.2156,0.2431,0.0,0.2431,2.7742
0.0,0.8888,0.3498,0.4312,0.0,0.0,0.0,3.421
0.0,0.8888,0.4664,0.0,0.0,0.0,0.0,2.244
0.0,0.8888,0.4664,0.0,0.0,0.2002,0.1001,2.244
0.0,0.8888,0.4664,0.0,0.2431,0.0,0.2431,2.244
0.0,0.8888,0.4664,0.2156,0.0,0.0,0.0,2.8908
0.27225,0.0,0.0,0.0,0.0,0.0,0.1551,0.2343
0.2343,0.0,0.0,0.0,0.0,0.2002,0.1001,0.4686
0.2343,0.0,0.0,0.0,0.0,0.4004,0.2002,0.4686
0.2343,0.0,0.0,0.0,0.0,0.6006,0.3003,0.4686
0.2343,0.0,0.0,0.0,0.0,0.8008,0.4004,0.4686
0.2343,0.0,0.0,0.0,0.2431,0.0,0.2431,0.4686
0.2343,0.0,0.0,0.0,0.2431,0.2002,0.3432,0.4686
0.2343,0.0,0.0,0.0,0.2431,0.4004,0.4433,0.4686
0.2343,0.0,0.0,0.0,0.2431,0.6006,0.5434,0.4686
0.2343,0.0,0.0,0.0,0.2431,0.8008,0.6435,0.4686
0.2343,0.0,0.0,0.0,0.4862,0.0,0.4862,0.4686
0.2343,0.0,0.0,0.0,0.4862,0.2002,0.5863,0.4686
0.2343,0.0,0.0,0.0,0.4862,0.4004,0.6864,0.4686
0.2343,0.0,0.0,0.0,0.4862,0.6006,0.7865,0.4686
0.2343,0.0,0.0,0.0,0.4862,0.8008,0.8866,0.4686
0.2343,0.0,0.0,0.0,0.7293,0.0,0.7293,0.4686
0.2343,0.0,0.0,0.0,0.7293,0.2002,0.8294,0.4686
0.2343,0.0,0.0,0.0,0.7293,0.4004,0.9295,0.4686
0.2343,0.0,0.0,0.0,0.7293,0.6006,1.0296,0.4686
0.2343,0.0,0.0,0.0,0.7293,0.8008,1.1297,0.4686
0.2343,0.0,0.0,0.0,0.9724,0.0,0.9724,0.4686
0.2343,0.0,0.0,0.0,0.9724,0.2002,1.0725,0.4686
0.2343,0.0,0.0,0.0,0.9724,0.4004,1.1726,0.4686
0.2343,0.0,0.0,0.0,0.9724,0.6006,1.2727,0.4686
0.2343,0.0,0.0,0.0,0.9724,0.8008,1.3728,0.4686
0.3102,0.0,0.0,0.2156,0.0,0.0,0.3102,0.6468
0.2343,0.0,0.0,0.2156,0.0,0.2002,0.1001,1.1154
0.2343,0.0,0.0,0.2156,0.0,0.4004,0.2002,1.1154
0.2343,0.0,0.0,0.2156,0.0,0.6006,0.3003,1.1154
0.2343,0.0,0.0,0.2156,0.0,0.8008,0.4004,1.1154
0.2343,0.0,0.0,0.2156,0.2431,0.0,0.2431,1.1154
0.2343,0.0,0.0,0.2156,0.2431,0.2002,0.3432,1.1154
0.2343,0.0,0.0,0.2156,0.2431,0.4004,0.4433,1.1154
0.2343,0.0,0.0,0.2156,0.2431,0.6006,0.5434,1.1154
0.2343,0.0,0.0,0.2156,0.2431,0.8008,0.6435,1.1154
0.2343,0.0,0.0,0.2156,0.4862,0.0,0.4862,1.1154
0.2343,0.0,0.0,0.2156,0.4862,0.2002,0.5863,1.1154
0.2343,0.0,0.0,0.2156,0.4862,0.4004,0.6864,1.1154
0.2343,0.0,0.0,0.2156,0.4862,0.6006,0.7865,1.1154
0.2343,0.0,0.0,0.2156,0.4862,0.8008,0.8866,1.1154
0.2343,0.0,0.0,0.2156,0.7293,0.0,0.7293,1.1154
0.2343,0.0,0.0,0.2156,0.7293,0.2002,0.8294,1.1154
0.2343,0.0,0.0,0.2156,0.7293,0.4004,0.9295,1.1154
0.2343,0.0,0.0,0.2156,0.7293,0.6006,1.0296,1.1154
0.2343,0.0,0.0,0.2156,0.7293,0.8008,1.1297,1.1154
0.2343,0.0,0.0,0.2156,0.9724,0.0,0.9724,1.1154
0.2343,0.0,0.0,0.2156,0.9724,0.2002,1.0725,1.1154
0.2343,0.0,0.0,0.2156,0.9724,0.4004,1.1726,1.1154
0.2343,0.0,0.0,0.2156,0.9724,0.6006,1.2727,1.1154
0.3102,0.0,0.0,0.4312,0.0,0.0,0.3102,1.2936
0.2343,0.0,0.0,0.4312,0.0,0.2002,0.1001,1.7622
0.2343,0.0,0.0,0.4312,0.0,0.4004,0.2002,1.7622
0.2343,0.0,0.0,0.4312,0.0,0.6006,0.3003,1.7622
0.2343,0.0,0.0,0.4312,0.0,0.8008,0.4004,1.7622
0.2343,0.0,0.0,0.4312,0.2431,0.0,0.2431,1.7622
0.2343,0.0,0.0,0.4312,0.2431,0.2002,0.3432,1.7622
0.2343,0.0,0.0,0.4312,0.2431,0.4004,0.4433,1.7622
0.2343,0.0,0.0,0.4312,0.2431,0.6006,0.5434,1.7622
0.2343,0.0,0.0,0.4312,0.2431,0.8008,0.6435,1.7622
0.2343,0.0,0.0,0.4312,0.4862,0.0,0.4862,1.7622
0.2343,0.0,0.0,0.4312,0.4862,0.2002,0.5863,1.7622
0.2343,0.0,0.0,0.4312,0.4862,0.4004,0.6864,1.7622
0.2343,0.0,0.0,0.4312,0.4862,0.6006,0.7865,1.7622
0.2343,0.0,0.0,0.4312,0.4862,0.8008,0.8866,1.7622
0.2343,0.0,0.0,0.4312,0.7293,0.0,0.7293,1.7622
0.2343,0.0,0.0,0.4312,0.7293,0.2002,0.8294,1.7622
0.2343,0.0,0.0,0.4312,0.7293,0.4004,0.9295,1.7622
0.2343,0.0,0.0,0.4312,0.7293,0.6006,1.0296,1.7622
0.2343,0.0,0.0,0.4312,0.9724,0.0,0.9724,1.7622
0.2343,0.0,0.0,0.4312,0.9724,0.2002,1.0725,1.7622
0.2343,0.0,0.0,0.4312,0.9724,0.4004,1.1726,1.7622
0.3102,0.0,0.0,0.6468,0.0,0.0,0.3102,1.9404
0.2343,0.0,0.0,0.6468,0.0,0.2002,0.1001,2.409
0.2343,0.0,0.0,0.6468,0.0,0.4004,0.2002,2.409
0.2343,0.0,0.0,0.6468,0.0,0.6006,0.3003,2.409
0.2343,0.0,0.0,0.6468,0.0,0.8008,0.4004,2.409
0.2343,0.0,0.0,0.6468,0.2431,0.0,0.2431,2.409
0.2343,0.0,0.0,0.6468,0.2431,0.2002,0.3432,2.409
0.2343,0.0,0.0,0.6468,0.2431,0.4004,0.4433,2.409
0.2343,0.0,0.0,0.6468,0.2431,0.6006,0.5434,2.409
0.2343,0.0,0.0,0.6468,0.2431,0.8008,0.6435,2.409
0.2343,0.0,0.0,0.6468,0.4862,0.0,0.4862,2.409
0.2343,0.0,0.0,0.6468,0.4862,0.2002,0.5863,2.409
0.2343,0.0,0.0,0.6468,0.4862,0.4004,0.6864,2.409
0.2343,0.0,0.0,0.6468,0.4862,0.6006,0.7865,2.409
0.2343,0.0,0.0,0.6468,0.7293,0.0,0.7293,2.409
0.2343,0.0,0.0,0.6468,0.7293,0.2002,0.8294,2.409
0.2343,0.0,0.0,0.6468,0.7293,0.4004,0.9295,2.409
0.2343,0.0,0.0,0.6468,0.9724,0.0,0.9724,2.409
0.2343,0.0,0.0,0.6468,0.9724,0.2002,1.0725,2.409
0.2343,0.0,0.0,0.8624,0.0,0.0,0.0,3.0558
0.2343,0.0,0.0,0.8624,0.0,0.2002,0.1001,3.0558
0.2343,0.0,0.0,0.8624,0.0,0.4004,0.2002,3.0558
0.2343,0.0,0.0,0.8624,0.0,0.6006,0.3003,3.0558
0.2343,0.0,0.0,0.8624,0.0,0.8008,0.4004,3.0558
0.2343,0.0,0.0,0.8624,0.2431,0.0,0.2431,3.0558
0.2343,0.0,0.0,0.8624,0.2431,0.2002,0.3432,3.0558
0.2343,0.0,0.0,0.8624,0.2431,0.4004,0.4433,3.0558
0.2343,0.0,0.0,0.8624,0.2431,0.6006,0.5434,3.0558
0.2343,0.0,0.0,0.8624,0.4862,0.0,0.4862,3.0558
0.2343,0.0,0.0,0.8624,0.4862,0.2002,0.5863,3.0558
0.2343,0.0,0.0,0.8624,0.4862,0.4004,0.6864,3.0558
0.2343,0.0,0.0,0.8624,0.7293,0.0,0.7293,3.0558
0.2343,0.0,0.0,0.8624,0.7293,0.2002,0.8294,3.0558
0.2343,0.0,0.0,0.8624,0.9724,0.0,0.9724,3.0558
0.3102,0.0,0.1166,0.0,0.0,0.0,0.3102,0.1166
0.2343,0.0,0.1166,0.0,0.0,0.2002,0.1001,0.5852
0.2343,0.0,0.1166,0.0,0.0,0.4004,0.2002,0.5852
0.2343,0.0,0.1166,0.0,0.0,0.6006,0.3003,0.5852
0.2343,0.0,0.1166,0.0,0.0,0.8008,0.4004,0.5852
0.2343,0.0,0.1166,0.0,0.2431,0.0,0.2431,0.5852
0.2343,0.0,0.1166,0.0,0.2431,0.2002,0.3432,0.5852
0.2343,0.0,0.1166,0.0,0.2431,0.4004,0.4433,0.5852
0.2343,0.0,0.1166,0.0,0.2431,0.6006,0.5434,0.5852
0.2343,0.0,0.1166,0.0,0.2431,0.8008,0.6435,0.5852
0.2343,0.0,0.1166,0.0,0.4862,0.0,0.4862,0.5852
0.2343,0.0,0.1166,0.0,0.4862,0.2002,0.5863,0.5852
0.2343,0.0,0.1166,0.0,0.4862,0.4004,0.6864,0.5852
0.2343,0.0,0.1166,0.0,0.4862,0.6006,0.7865,0.5852
0.2343,0.0,0.1166,0.0,0.4862,0.8008,0.8866,0.5852
0.2343,0.0,0.1166,0.0,0.7293,0.0,0.7293,0.5852
0.2343,0.0,0.1166,0.0,0.7293,0.2002,0.8294,0.5852
0.2343,0.0,0.1166,0.0,0.7293,0.4004,0.9295,0.5852
0.2343,0.0,0.1166,0.0,0.7293,0.6006,1.0296,0.5852
0.2343,0.0,0.1166,0.0,0.7293,0.8008,1.1297,0.5852
0.2343,0.0,0.1166,0.0,0.9724,0.0,0.9724,0.5852
0.2343,0.0,0.1166,0.0,0.9724,0.2002,1.0725,0.5852
0.2343,0.0,0.1166,0.0,0.9724,0.4004,1.1726,0.5852
0.2343,0.0,0.1166,0.0,0.9724,0.6006,1.2727,0.5852
0.2343,0.0,0.1166,0.2156,0.0,0.0,0.0,1.232
0.2343,0.0,0.1166,0.2156,0.0,0.2002,0.1001,1.232
0.2343,0.0,0.1166,0.2156,0.0,0.4004,0.2002,1.232
0.2343,0.0,0.1166,0.2156,0.0,0.6006,0.3003,1.232
0.2343,0.0,0.1166,0.2156,0.0,0.8008,0.4004,1.232
0.2343,0.0,0.1166,0.2156,0.2431,0.0,0.2431,1.232
0.2343,0.0,0.1166,0.2156,0.2431,0.2002,0.3432,1.232
0.2343,0.0,0.1166,0.2156,0.2431,0.4004,0.4433,1.232
0.2343,0.0,0.1166,0.2156,0.2431,0.6006,0.5434,1.232
0.2343,0.0,0.1166,0.2156,0.2431,0.8008,0.6435,1.232
0.2343,0.0,0.1166,0.2156,0.4862,0.0,0.4862,1.232
0.2343,0.0,0.1166,0.2156,0.4862,0.2002,0.5863,1.232
0.2343,0.0,0.1166,0.2156,0.4862,0.4004,0.6864,1.232
0.2343,0.0,0.1166,0.2156,0.4862,0.6006,0.7865,1.232
0.2343,0.0,0.1166,0.2156,0.4862,0.8008,0.8866,1.232
0.2343,0.0,0.1166,0.2156,0.7293,0.0,0.7293,1.232
0.2343,0.0,0.1166,0.2156,0.7293,0.2002,0.8294,1.232
0.2343,0.0,0.1166,0.2156,0.7293,0.4004,0.9295,1.232
0.2343,0.0,0.1166,0.2156,0.7293,0.6006,1.0296,1.232
0.2343,0.0,0.1166,0.2156,0.9724,0.0,0.9724,1.232
0.2343,0.0,0.1166,0.2156,0.9724,0.2002,1.0725,1.232
0.2343,0.0,0.1166,0.2156,0.9724,0.4004,1.1726,1.232
0.2343,0.0,0.1166,0.4312,0.0,0.0,0.0,1.8788
0.2343,0.0,0.1166,0.4312,0.0,0.2002,0.1001,1.8788
0.2343,0.0,0.1166,0.4312,0.0,0.4004,0.2002,1.8788
0.2343,0.0,0.1166,0.4312,0.0,0.6006,0.3003,1.8788
0.2343,0.0,0.1166,0.4312,0.0,0.8008,0.4004,1.8788
0.2343,0.0,0.1166,0.4312,0.2431,0.0,0.2431,1.8788
0.2343,0.0,0.1166,0.4312,0.2431,0.2002,0.3432,1.8788
0.2343,0.0,0.1166,0.4312,0.2431,0.4004,0.4433,1.8788
0.2343,0.0,0.1166,0.4312,0.2431,0.6006,0.5434,1.8788
0.2343,0.0,0.1166,0.4312,0.2431,0.8008,0.6435,1.8788
0.2343,0.0,0.1166,0.4312,0.4862,0.0,0.4862,1.8788
0.2343,0.0,0.1166,0.4312,0.4862,0.2002,0.5863,1.8788
0.2343,0.0,0.1166,0.4312,0.4862,0.4004,0.6864,1.8788
0.2343,0.0,0.1166,0.4312,0.4862,0.6006,0.7865,1.8788
0.2343,0.0,0.1166,0.4312,0.7293,0.0,0.7293,1.8788
0.2343,0.0,0.1166,0.4312,0.7293,0.2002,0.8294,1.8788
0.2343,0.0,0.1166,0.4312,0.7293,0.4004,0.9295,1.8788
0.2343,0.0,0.1166,0.4312,0.9724,0.0,0.9724,1.8788
0.2343,0.0,0.1166,0.4312,0.9724,0.2002,1.0725,1.8788
0.2343,0.0,0.1166,0.6468,0.0,0.0,0.0,2.5256
0.2343,0.0,0.1166,0.6468,0.0,0.2002,0.1001,2.5256
0.2343,0.0,0.1166,0.6468,0.0,0.4004,0.2002,2.5256
0.2343,0.0,0.1166,0.6468,0.0,0.6006,0.3003,2.5256
0.2343,0.0,0.1166,0.6468,0.0,0.8008,0.4004,2.5256
0.2343,0.0,0.1166,0.6468,0.2431,0.0,0.2431,2.5256
0.2343,0.0,0.1166,0.6468,0.2431,0.2002,0.3432,2.5256
0.2343,0.0,0.1166,0.6468,0.2431,0.4004,0.4433,2.5256
0.2343,0.0,0.1166,0.6468,0.2431,0.6006,0.5434,2.5256
0.2343,0.0,0.1166,0.6468,0.4862,0.0,0.4862,2.5256
0.2343,0.0,0.1166,0.6468,0.4862,0.2002,0.5863,2.5256
0.2343,0.0,0.1166,0.6468,0.4862,0.4004,0.6864,2.5256
0.2343,0.0,0.1166,0.6468,0.7293,0.0,0.7293,2.5256
0.2343,0.0,0.1166,0.6468,0.7293,0.2002,0.8294,2.5256
0.2343,0.0,0.1166,0.6468,0.9724,0.0,0.9724,2.5256
0.2343,0.0,0.1166,0.8624,0.0,0.0,0.0,3.1724
0.2343,0.0,0.1166,0.8624,0.0,0.2002,0.1001,3.1724
0.2343,0.0,0.1166,0.8624,0.0,0.4004,0.2002,3.1724
0.2343,0.0,0.1166,0.8624,0.0,0.6006,0.3003,3.1724
0.2343,0.0,0.1166,0.8624,0.2431,0.0,0.2431,3.1724
0.2343,0.0,0.1166,0.8624,0.2431,0.2002,0.3432,3.1724
0.2343,0.0,0.1166,0.8624,0.2431,0.4004,0.4433,3.1724
0.2343,0.0,0.1166,0.8624,0.4862,0.0,0.4862,3.1724
0.2343,0.0,0.1166,0.8624,0.4862,0.2002,0.5863,3.1724
0.2343,0.0,0.1166,0.8624,0.7293,0.0,0.7293,3.1724
0.3102,0.0,0.2332,0.0,0.0,0.0,0.3102,0.2332
0.2343,0.0,0.2332,0.0,0.0,0.2002,0.1001,0.7018
0.2343,0.0,0.2332,0.0,0.0,0.4004,0.2002,0.7018
0.2343,0.0,0.2332,0.0,0.0,0.6006,0.3003,0.7018
0.2343,0.0,0.2332,0.0,0.0,0.8008,0.4004,0.7018
0.2343,0.0,0.2332,0.0,0.2431,0.0,0.2431,0.7018
0.2343,0.0,0.2332,0.0,0.2431,0.2002,0.3432,0.7018
0.2343,0.0,0.2332,0.0,0.2431,0.4004,0.4433,0.7018
0.2343,0.0,0.2332,0.0,0.2431,0.6006,0.5434,0.7018
0.2343,0.0,0.2332,0.0,0.2431,0.8008,0.6435,0.7018
0.2343,0.0,0.2332,0.0,0.4862,0.0,0.4862,0.7018
0.2343,0.0,0.2332,0.0,0.4862,0.2002,0.5863,0.7018
0.2343,0.0,0.2332,0.0,0.4862,0.4004,0.6864,0.7018
0.2343,0.0,0.2332,0.0,0.4862,0.6006,0.7865,0.7018
0.2343,0.0,0.2332,0.0,0.4862,0.8008,0.8866,0.7018
0.2343,0.0,0.2332,0.0,0.7293,0.0,0.7293,0.7018
0.2343,0.0,0.2332,0.0,0.7293,0.2002,0.8294,0.7018
0.2343,0.0,0.2332,0.0,0.7293,0.4004,0.9295,0.7018
0.2343,0.0,0.2332,0.0,0.7293,0.6006,1.0296,0.7018
0.2343,0.0,0.2332,0.0,0.9724,0.0,0.9724,0.7018
0.2343,0.0,0.2332,0.0,0.9724,0.2002,1.0725,0.7018
0.2343,0.0,0.2332,0.0,0.9724,0.4004,1.1726,0.7018
0.2343,0.0,0.2332,0.2156,0.0,0.0,0.0,1.3486
0.2343,0.0,0.2332,0.2156,0.0,0.2002,0.1001,1.3486
0.2343,0.0,0.2332,0.2156,0.0,0.4004,0.2002,1.3486
0.2343,0.0,0.2332,0.2156,0.0,0.6006,0.3003,1.3486
0.2343,0.0,0.2332,0.2156,0.0,0.8008,0.4004,1.3486
0.2343,0.0,0.2332,0.2156,0.2431,0.0,0.2431,1.3486
0.2343,0.0,0.2332,0.2156,0.2431,0.2002,0.3432,1.3486
0.2343,0.0,0.2332,0.2156,0.2431,0.4004,0.4433,1.3486
0.2343,0.0,0.2332,0.2156,0.2431,0.6006,0.5434,1.3486
0.2343,0.0,0.2332,0.2156,0.2431,0.8008,0.6435,1.3486
0.2343,0.0,0.2332,0.2156,0.4862,0.0,0.4862,1.3486
0.2343,0.0,0.2332,0.2156,0.4862,0.2002,0.5863,1.3486
0.2343,0.0,0.2332,0.2156,0.4862,0.4004,0.6864,1.3486
0.2343,0.0,0.2332,0.2156,0.4862,0.6006,0.7865,1.3486
0.2343,0.0,0.2332,0.2156,0.7293,0.0,0.7293,1.3486
0.2343,0.0,0.2332,0.2156,0.7293,0.2002,0.8294,1.3486
0.2343,0.0,0.2332,0.2156,0.7293,0.4004,0.9295,1.3486
0.2343,0.0,0.2332,0.2156,0.9724,0.0,0.9724,1.3486
0.2343,0.0,0.2332,0.2156,0.9724,0.2002,1.0725,1.3486
0.2343,0.0,0.2332,0.4312,0.0,0.0,0.0,1.9954
0.2343,0.0,0.2332,0.4312,0.0,0.2002,0.1001,1.9954
0.2343,0.0,0.2332,0.4312,0.0,0.4004,0.2002,1.9954
0.2343,0.0,0.2332,0.4312,0.0,0.6006,0.3003,1.9954
0.2343,0.0,0.2332,0.4312,0.0,0.8008,0.4004,1.9954
0.2343,0.0,0.2332,0.4312,0.2431,0.0,0.2431,1.9954
0.2343,0.0,0.2332,0.4312,0.2431,0.2002,0.3432,1.9954
0.2343,0.0,0.2332,0.4312,0.2431,0.4004,0.4433,1.9954
0.2343,0.0,0.2332,0.4312,0.2431,0.6006,0.5434,1.9954
0.2343,0.0,0.2332,0.4312,0.4862,0.0,0.4862,1.9954
0.2343,0.0,0.2332,0.4312,0.4862,0.2002,0.5863,1.9954
0.2343,0.0,0.2332,0.4312,0.4862,0.4004,0.6864,1.9954
0.2343,0.0,0.2332,0.4312,0.7293,0.0,0.7293,1.9954
0.2343,0.0,0.2332,0.4312,0.7293,0.2002,0.8294,1.9954
0.2343,0.0,0.2332,0.4312,0.9724,0.0,0.9724,1.9954
0.2343,0.0,0.2332,0.6468,0.0,0.0,0.0,2.6422
0.2343,0.0,0.2332,0.6468,0.0,0.2002,0.1001,2.6422
0.2343,0.0,0.2332,0.6468,0.0,0.4004,0.2002,2.6422
0.2343,0.0,0.2332,0.6468,0.0,0.6006,0.3003,2.6422
0.2343,0.0,0.2332,0.6468,0.2431,0.0,0.2431,2.6422
0.2343,0.0,0.2332,0.6468,0.2431,0.2002,0.3432,2.6422
0.2343,0.0,0.2332,0.6468,0.2431,0.4004,0.4433,2.6422
0.2343,0.0,0.2332,0.6468,0.4862,0.0,0.4862,2.6422
0.2343,0.0,0.2332,0.6468,0.4862,0.2002,0.5863,2.6422
0.2343,0.0,0.2332,0.6468,0.7293,0.0,0.7293,2.6422
0.2343,0.0,0.2332,0.8624,0.0,0.0,0.0,3.289
0.2343,0.0,0.2332,0.8624,0.0,0.2002,0.1001,3.289
0.2343,0.0,0.2332,0.8624,0.0,0.4004,0.2002,3.289
0.2343,0.0,0.2332,0.8624,0.2431,0.0,0.2431,3.289
0.2343,0.0,0.2332,0.8624,0.2431,0.2002,0.3432,3.289
0.2343,0.0,0.2332,0.8624,0.4862,0.0,0.4862,3.289
0.3102,0.0,0.3498,0.0,0.0,0.0,0.3102,0.3498
0.2343,0.0,0.3498,0.0,0.0,0.2002,0.1001,0.8184
0.2343,0.0,0.3498,0.0,0.0,0.4004,0.2002,0.8184
0.2343,0.0,0.3498,0.0,0.0,0.6006,0.3003,0.8184
0.2343,0.0,0.3498,0.0,0.0,0.8008,0.4004,0.8184
0.2343,0.0,0.3498,0.0,0.2431,0.0,0.2431,0.8184
0.2343,0.0,0.3498,0.0,0.2431,0.2002,0.3432,0.8184
0.2343,0.0,0.3498,0.0,0.2431,0.4004,0.4433,0.8184
0.2343,0.0,0.3498,0.0,0.2431,0.6006,0.5434,0.8184
0.2343,0.0,0.3498,0.0,0.2431,0.8008,0.6435,0.8184
0.2343,0.0,0.3498,0.0,0.4862,0.0,0.4862,0.8184
0.2343,0.0,0.3498,0.0,0.4862,0.2002,0.5863,0.8184
0.2343,0.0,0.3498,0.0,0.4862,0.4004,0.6864,0.8184
0.2343,0.0,0.3498,0.0,0.4862,0.6006,0.7865,0.8184
0.2343,0.0,0.3498,0.0,0.7293,0.0,0.7293,0.8184
0.2343,0.0,0.3498,0.0,0.7293,0.2002,0.8294,0.8184
0.2343,0.0,0.3498,0.0,0.7293,0.4004,0.9295,0.8184
0.2343,0.0,0.3498,0.0,0.9724,0.0,0.9724,0.8184
0.2343,0.0,0.3498,0.0,0.9724,0.2002,1.0725,0.8184
0.2343,0.0,0.3498,0.2156,0.0,0.0,0.0,1.4652
0.2343,0.0,0.3498,0.2156,0.0,0.2002,0.1001,1.4652
0.2343,0.0,0.3498,0.2156,0.0,0.4004,0.2002,1.4652
0.2343,0.0,0.3498,0.2156,0.0,0.6006,0.3003,1.4652
0.2343,0.0,0.3498,0.2156,0.0,0.8008,0.4004,1.4652
0.2343,0.0,0.3498,0.2156,0.2431,0.0,0.2431,1.4652
0.2343,0.0,0.3498,0.2156,0.2431,0.2002,0.3432,1.4652
0.2343,0.0,0.3498,0.2156,0.2431,0.4004,0.4433,1.4652
0.2343,0.0,0.3498,0.2156,0.2431,0.6006,0.5434,1.4652
0.2343,0.0,0.3498,0.2156,0.4862,0.0,0.4862,1.4652
0.2343,0.0,0.3498,0.2156,0.4862,0.2002,0.5863,1.4652
0.2343,0.0,0.3498,0.2156,0.4862,0.4004,0.6864,1.4652
0.2343,0.0,0.3498,0.2156,0.7293,0.0,0.7293,1.4652
0.2343,0.0,0.3498,0.2156,0.7293,0.2002,0.8294,1.4652
0.2343,0.0,0.3498,0.2156,0.9724,0.0,0.9724,1.4652
0.2343,0.0,0.3498,0.4312,0.0,0.0,0.0,2.112
0.2343,0.0,0.3498,0.4312,0.0,0.2002,0.1001,2.112
0.2343,0.0,0.3498,0.4312,0.0,0.4004,0.2002,2.112
0.2343,0.0,0.3498,0.4312,0.0,0.6006,0.3003,2.112
0.2343,0.0,0.3498,0.4312,0.2431,0.0,0.2431,2.112
0.2343,0.0,0.3498,0.4312,0.2431,0.2002,0.3432,2.112
0.2343,0.0,0.3498,0.4312,0.2431,0.4004,0.4433,2.112
0.2343,0.0,0.3498,0.4312,0.4862,0.0,0.4862,2.112
0.2343,0.0,0.3498,0.4312,0.4862,0.2002,0.5863,2.112
0.2343,0.0,0.3498,0.4312,0.7293,0.0,0.7293,2.112
0.2343,0.0,0.3498,0.6468,0.0,0.0,0.0,2.7588
0.2343,0.0,0.3498,0.6468,0.0,0.2002,0.1001,2.7588
0.2343,0.0,0.3498,0.6468,0.0,0.4004,0.2002,2.7588
0.2343,0.0,0.3498,0.6468,0.2431,0.0,0.2431,2.7588
0.2343,0.0,0.3498,0.6468,0.2431,0.2002,0.3432,2.7588
0.2343,0.0,0.3498,0.6468,0.4862,0.0,0.4862,2.7588
0.2343,0.0,0.3498,0.8624,0.0,0.0,0.0,3.4056
0.2343,0.0,0.3498,0.8624,0.0,0.2002,0.1001,3.4056
0.2343,0.0,0.3498,0.8624,0.2431,0.0,0.2431,3.4056
0.2343,0.0,0.4664,0.0,0.0,0.0,0.0,0.935
